t_sec,read_us,"amd_smi:::power_current:device=1"
40.433131,1076.454,68
40.435132,1075.874,68
40.437138,1084.025,68
40.439131,1075.474,68
40.441132,1078.604,68
40.443132,1076.335,68
40.445132,1078.785,68
40.447136,1080.204,68
40.449132,1076.324,68
40.451133,1077.445,68
40.453133,1078.714,68
40.455132,1076.545,68
40.457134,1079.785,68
40.459132,1076.574,68
40.461143,1089.045,68
40.463133,1077.044,68
40.465133,1079.394,68
40.467132,1075.985,68
40.469144,1090.854,68
40.471134,1077.724,68
40.473132,1078.685,68
40.475134,1077.044,68
40.477133,1079.624,68
40.479139,1085.165,68
40.481134,1080.384,68
40.483134,1078.625,68
40.485134,1080.025,68
40.487134,1077.994,68
40.489137,1082.995,68
40.491134,1078.055,68
40.493134,1080.854,68
40.495134,1078.495,68
40.497133,1079.455,68
40.499134,1078.634,68
40.501145,1091.854,68
40.503133,1077.305,68
40.505135,1081.054,68
40.507134,1077.804,68
40.509135,1081.415,68
40.511142,1086.524,68
40.513135,1081.725,68
40.515134,1077.785,68
40.517136,1082.074,68
40.519134,1078.675,68
40.521140,1084.724,68
40.523136,1080.534,68
40.525135,1080.815,68
40.527136,1079.504,68
40.529137,1083.194,68
40.531138,1081.255,68
40.533135,1081.874,68
40.535136,1080.554,68
40.537135,1080.875,68
40.539136,1080.085,68
40.541136,1082.915,68
40.543148,1091.295,68
40.545137,1083.044,68
40.547136,1080.134,68
40.549136,1082.895,68
40.551137,1081.324,68
40.553142,1087.134,68
40.555136,1080.075,68
40.557137,1083.154,68
40.559137,1082.884,68
40.561138,1084.015,68
40.563143,1087.274,68
40.565150,1096.095,68
40.567137,1080.925,68
40.569137,1084.244,68
40.571138,1083.115,68
40.573138,1084.545,68
40.575152,1096.544,68
40.577138,1083.895,68
40.579139,1083.384,68
40.581139,1085.344,68
40.583137,1081.845,68
40.585146,1092.424,68
40.587138,1082.634,68
40.589139,1085.375,68
40.591139,1082.905,68
40.593138,1084.334,68
40.595144,1087.915,68
40.597139,1085.055,68
40.599140,1083.774,68
40.601139,1085.475,68
40.603138,1082.185,68
40.605141,1087.434,68
40.607138,1081.995,68
40.609139,1086.194,68
40.611139,1083.574,68
40.613140,1085.685,68
40.615140,1084.054,68
40.617151,1095.364,68
40.619140,1084.695,68
40.621140,1086.614,68
40.623140,1084.404,68
40.625139,1085.645,68
40.627147,1090.475,68
40.629141,1086.775,68
40.631141,1085.285,68
40.633140,1086.354,68
40.635139,1083.235,68
40.637145,1091.115,68
40.639139,1082.974,68
40.641141,1086.155,68
40.643141,1085.285,68
40.645141,1087.194,68
40.647142,1086.044,68
40.649141,1083.195,68
40.651142,1086.374,68
40.653142,1088.094,68
40.655142,1085.625,68
40.657140,1086.854,68
40.659151,1094.715,68
40.661142,1088.025,68
40.663142,1085.704,68
40.665143,1087.925,68
40.667142,1085.704,68
40.669160,1106.794,68
40.671142,1086.285,68
40.673143,1090.004,68
40.675141,1085.254,68
40.677142,1088.155,68
40.679144,1088.724,68
40.681142,1084.474,68
40.683143,1087.645,68
40.685143,1089.555,68
40.687143,1087.765,68
40.689143,1089.185,68
40.691155,1099.235,68
40.693142,1088.424,68
40.695143,1087.715,68
40.697144,1089.824,68
40.699144,1087.544,68
40.701151,1097.255,68
40.703144,1087.514,68
40.705142,1088.424,68
40.707144,1087.825,68
40.709144,1090.144,68
40.711148,1092.325,68
40.713143,1088.635,68
40.715144,1088.014,68
40.717144,1090.615,68
40.719145,1089.835,68
40.721145,1091.914,68
40.723144,1088.325,68
40.725144,1090.504,68
40.727144,1088.714,68
40.729144,1090.775,68
40.731144,1088.574,68
40.733156,1102.134,68
40.735146,1089.075,68
40.737145,1090.845,68
40.739145,1089.364,68
40.741146,1092.145,68
40.743152,1095.185,68
40.745144,1088.994,68
40.747145,1089.875,68
40.749145,1091.395,68
40.751145,1090.124,68
40.753148,1093.565,68
40.755145,1088.114,68
40.757146,1091.424,68
40.759146,1089.925,68
40.761146,1092.414,68
40.763147,1091.114,68
40.765162,1107.055,68
40.767146,1090.204,68
40.769146,1092.544,68
40.771147,1091.325,68
40.773155,1101.175,68
40.775155,1097.005,68
40.777146,1092.805,68
40.779147,1093.214,68
40.781147,1093.345,68
40.783147,1090.825,68
40.785152,1098.854,68
40.787146,1089.945,68
40.789147,1094.035,68
40.791148,1092.494,68
40.793148,1093.324,68
40.795150,1093.585,68
40.797146,1091.704,68
40.799148,1091.785,68
40.801147,1092.495,68
40.803148,1091.314,68
40.805148,1094.005,68
40.807159,1103.105,68
40.809149,1094.804,68
40.811149,1092.315,68
40.813148,1092.414,68
40.815149,1092.924,68
40.817155,1100.725,68
40.819148,1092.084,68
40.821149,1095.454,68
40.823148,1092.035,68
40.825149,1095.864,68
40.827153,1096.534,68
40.829149,1095.255,68
40.831149,1093.375,68
40.833149,1096.115,68
40.835149,1093.995,68
40.837151,1097.535,68
40.839149,1093.415,68
40.841150,1096.285,68
40.843148,1092.214,68
40.845149,1095.784,68
40.847150,1092.625,68
40.849161,1105.854,68
40.851150,1093.824,68
40.853150,1097.065,68
40.855151,1094.504,68
40.857150,1096.845,68
40.859156,1099.945,68
40.861149,1095.034,68
40.863150,1094.825,68
40.865151,1097.455,68
40.867151,1095.244,68
40.869153,1100.185,68
40.871151,1095.024,68
40.873150,1096.924,68
40.875158,1101.815,68
40.877161,1107.204,68
40.879151,1094.824,68
40.881163,1109.085,68
40.883151,1095.305,68
40.885150,1096.784,68
40.887152,1095.635,68
40.889152,1098.785,68
40.891158,1102.124,68
40.893152,1098.805,68
40.895152,1097.075,68
40.897152,1097.205,68
40.899152,1096.335,68
40.901157,1102.834,68
40.903152,1095.764,68
40.905152,1098.715,68
40.907153,1097.054,68
40.909153,1098.944,68
40.911154,1098.195,68
40.913153,1098.614,68
40.915153,1096.824,68
40.917153,1099.305,68
40.919154,1097.075,68
40.921154,1100.235,68
40.923165,1108.865,68
40.924604,550.153,68
40.927154,1097.355,68
40.929154,1100.365,68
40.931154,1097.934,68
40.933160,1106.475,68
40.935154,1097.925,68
40.937153,1099.094,68
40.939154,1097.654,68
40.941154,1099.925,68
40.943158,1102.314,68
40.945154,1100.045,68
40.947154,1096.415,68
40.949155,1101.034,68
40.951154,1097.905,68
40.953155,1100.095,68
40.955169,1112.674,68
40.957154,1100.485,68
40.959153,1097.324,68
40.961155,1101.104,68
40.963155,1098.355,68
40.965165,1111.344,68
40.967155,1098.964,68
40.969154,1099.915,68
40.971156,1099.564,68
40.973156,1102.494,68
40.975161,1104.625,68
40.977155,1102.215,68
40.979155,1099.245,68
40.981165,1110.585,68
40.983154,1097.345,68
40.985157,1103.395,68
40.987155,1098.775,68
40.989168,1102.844,68
40.991156,1100.194,68
40.993156,1102.745,68
40.995157,1100.914,68
40.997169,1113.374,68
40.998605,549.903,68
41.001157,1103.274,68
41.003156,1099.725,68
41.005157,1103.875,68
41.007164,1108.064,68
41.009157,1103.615,68
41.011157,1100.695,68
41.013157,1103.945,68
41.015158,1101.745,68
41.017162,1108.275,68
41.019157,1101.094,68
41.021158,1104.345,68
41.023158,1102.194,68
41.025156,1103.104,68
41.027159,1103.125,68
41.029158,1104.315,68
41.031158,1102.074,68
41.033158,1104.375,68
41.035157,1101.275,68
41.037158,1104.324,68
41.039169,1112.965,68
41.041159,1105.515,68
41.043158,1101.945,68
41.045159,1105.465,68
41.047159,1102.824,68
41.049165,1111.464,68
41.051159,1103.155,68
41.053158,1104.904,68
41.055159,1102.484,68
41.057159,1103.935,68
41.059162,1106.054,68
41.061159,1105.675,68
41.063160,1103.545,68
41.065159,1106.285,68
41.067159,1102.915,68
41.069160,1106.835,68
41.071175,1119.205,68
41.072609,554.922,68
41.075161,1104.695,68
41.077160,1106.424,68
41.079160,1103.895,68
41.081169,1115.955,68
41.083160,1104.074,68
41.085164,1109.694,68
41.087161,1105.745,68
41.089162,1108.804,68
41.091165,1109.355,68
41.093160,1107.165,68
41.095160,1103.944,68
41.097161,1107.585,68
41.099161,1105.175,68
41.101163,1109.584,68
41.103161,1105.555,68
41.105161,1107.474,68
41.107162,1105.874,68
41.109162,1108.645,68
41.111162,1105.754,68
41.113172,1118.004,68
41.114612,555.753,68
41.117162,1107.874,68
41.119162,1105.735,68
41.121162,1108.135,68
41.123168,1112.265,68
41.125162,1108.045,68
41.127162,1105.765,68
41.129163,1109.465,68
41.131162,1105.815,68
41.133167,1113.785,68
41.135162,1105.674,68
41.137162,1108.214,68
41.139163,1107.465,68
41.141163,1108.514,68
41.143163,1106.854,68
41.145161,1107.625,68
41.147163,1106.504,68
41.149164,1110.515,68
41.151163,1106.835,68
41.153163,1108.944,68
41.155175,1118.905,68
41.157163,1109.335,68
41.159164,1108.395,68
41.161164,1109.495,68
41.163163,1106.895,68
41.165168,1114.464,68
41.167163,1106.655,68
41.169164,1110.574,68
41.171164,1107.934,68
41.173164,1109.985,68
41.175167,1110.455,68
41.177163,1109.234,68
41.179165,1108.955,68
41.181163,1109.895,68
41.183164,1108.294,68
41.185165,1110.205,68
41.187177,1120.195,68
41.189178,1123.885,68
41.191165,1108.955,68
41.193165,1111.264,68
41.195165,1109.074,68
41.197172,1118.405,68
41.199166,1110.364,68
41.201166,1112.604,68
41.203166,1109.425,68
41.205166,1112.844,68
41.207171,1114.875,68
41.209165,1111.705,68
41.211166,1110.035,68
41.213167,1113.365,68
41.215167,1110.475,68
41.217168,1114.045,68
41.219165,1109.175,68
41.221167,1113.325,68
41.223166,1110.094,68
41.225165,1111.195,68
41.227167,1110.815,68
41.229177,1123.384,68
41.231167,1111.044,68
41.233166,1112.485,68
41.235166,1109.894,68
41.237167,1114.035,68
41.239173,1117.475,68
41.241167,1112.754,68
41.243168,1111.405,68
41.245166,1112.825,68
41.247167,1111.314,68
41.249170,1116.825,68
41.251168,1111.514,68
41.253167,1111.914,68
41.255168,1112.185,68
41.257168,1114.984,68
41.259168,1112.604,68
41.261179,1125.915,68
41.263168,1112.654,68
41.265168,1114.465,68
41.267168,1112.355,68
41.269168,1114.465,68
41.271179,1123.325,68
41.273168,1114.655,68
41.275169,1112.555,68
41.277169,1114.945,68
41.279169,1113.015,68
41.281174,1120.334,68
41.283169,1113.004,68
41.285169,1115.165,68
41.287169,1112.684,68
41.289169,1115.534,68
41.291172,1115.085,68
41.293171,1117.084,68
41.295169,1114.145,68
41.297169,1114.995,68
41.299170,1113.914,68
41.301170,1116.855,68
41.303181,1125.275,68
41.304624,569.563,68
41.307170,1114.665,68
41.309171,1117.585,68
41.311170,1114.414,68
41.313177,1123.225,68
41.315171,1115.354,68
41.317170,1117.084,68
41.319171,1114.395,68
41.321171,1116.495,68
41.323175,1119.165,68
41.325172,1118.315,68
41.327169,1113.505,68
41.329172,1116.544,68
41.331171,1115.235,68
41.333172,1119.045,68
41.335171,1114.674,68
41.337172,1117.885,68
41.339172,1116.014,68
41.341171,1117.264,68
41.343172,1115.785,68
41.345182,1128.684,68
41.347172,1115.734,68
41.349172,1118.235,68
41.351171,1115.454,68
41.353172,1116.925,68
41.355177,1121.695,68
41.357173,1119.135,68
41.359173,1117.215,68
41.361173,1119.385,68
41.363171,1115.555,68
41.365175,1121.605,68
41.367173,1116.905,68
41.369173,1119.214,68
41.371172,1115.995,68
41.373172,1118.105,68
41.375174,1118.004,68
41.377185,1131.325,68
41.378629,572.753,68
41.381173,1119.914,68
41.383172,1116.455,68
41.385173,1119.785,68
41.387180,1123.904,68
41.389175,1121.145,68
41.391174,1119.175,68
41.393173,1119.014,68
41.395174,1118.425,68
41.397193,1138.784,68
41.399174,1117.914,68
41.401174,1120.795,68
41.403174,1118.064,68
41.405174,1120.914,68
41.407175,1119.155,68
41.409175,1121.655,68
41.411175,1119.015,68
41.413175,1121.715,68
41.415176,1119.835,68
41.417175,1121.345,68
41.419185,1128.355,68
41.420630,576.473,68
41.423176,1119.705,68
41.425174,1120.505,68
41.427175,1119.364,68
41.429180,1126.174,68
41.431176,1120.085,68
41.433175,1121.114,68
41.435176,1119.224,68
41.437176,1122.995,68
41.439180,1123.974,68
41.441176,1121.335,68
41.443176,1121.105,68
41.445177,1123.344,68
41.447176,1120.205,68
41.449177,1122.815,68
41.451191,1135.235,68
41.452632,578.232,68
41.455177,1121.365,68
41.457177,1123.614,68
41.459176,1120.575,68
41.461186,1131.955,68
41.463177,1121.544,68
41.465178,1124.125,68
41.467178,1122.185,68
41.469176,1122.755,68
41.471182,1125.825,68
41.473179,1125.395,68
41.475178,1122.334,68
41.477178,1124.645,68
41.479178,1121.515,68
41.481180,1126.064,68
41.483179,1122.695,68
41.485179,1124.784,68
41.487179,1123.294,68
41.489178,1124.885,68
41.491178,1121.354,68
41.493189,1135.745,68
41.494632,575.823,68
41.497178,1124.364,68
41.499180,1123.365,68
41.501181,1127.645,68
41.503185,1129.525,68
41.505179,1124.955,68
41.507180,1123.955,68
41.508640,586.423,68
41.511180,1123.515,68
41.513183,1129.545,68
41.515179,1123.604,68
41.517180,1127.045,68
41.519179,1124.045,68
41.521180,1126.934,68
41.523181,1125.235,68
41.525195,1141.885,68
41.527180,1123.824,68
41.529180,1125.975,68
41.531180,1123.765,68
41.533180,1126.364,68
41.535190,1133.685,68
41.536635,581.193,68
41.539180,1124.044,68
41.541180,1125.395,68
41.543180,1124.624,68
41.545186,1129.834,68
41.547180,1124.015,68
41.548644,590.473,68
41.551181,1125.124,68
41.552639,585.653,68
41.555185,1128.635,68
41.557180,1126.925,68
41.559182,1125.935,68
41.560634,580.143,68
41.563181,1125.465,68
41.564636,582.942,68
41.567194,1138.145,68
41.568630,576.452,68
41.571183,1126.475,68
41.572636,580.912,68
41.575182,1125.764,68
41.577188,1134.145,68
41.578633,577.172,68
41.580638,584.252,68
41.583183,1126.745,68
41.584639,584.772,68
41.587187,1130.635,68
41.589182,1128.755,68
41.591183,1126.824,68
41.593183,1129.175,68
41.594639,582.843,68
41.596640,585.753,68
41.599183,1124.895,68
41.600639,585.193,68
41.602659,602.592,68
41.604741,687.333,68
41.607183,1126.365,68
41.609195,1140.985,68
41.610634,577.823,68
41.612640,586.493,68
41.614639,583.202,68
41.616639,585.242,68
41.619191,1135.325,68
41.620635,581.312,68
41.623184,1128.245,68
41.624641,587.423,68
41.626641,585.132,68
41.628638,585.092,68
41.631184,1128.574,68
41.632646,592.892,68
41.634639,582.873,68
41.636641,587.342,68
41.638639,583.142,68
41.641201,1145.585,68
41.642640,583.332,68
41.644636,582.502,68
41.646638,582.613,68
41.648640,585.493,68
41.651196,1139.905,68
41.652634,578.982,68
41.654638,582.343,68
41.656639,585.672,68
41.659187,1130.555,68
41.661190,1136.494,68
41.663185,1128.865,68
41.664642,588.543,68
41.666641,585.172,68
41.668639,585.072,68
41.670638,582.313,68
41.673186,1131.524,68
41.675185,1129.415,68
41.676643,589.113,68
41.679187,1131.034,68
41.681187,1132.905,68
41.683198,1141.995,68
41.684641,587.162,68
41.687187,1130.775,68
41.688643,590.343,68
41.691188,1131.854,68
41.693194,1140.475,68
41.694634,577.803,68
41.696642,587.772,68
41.698643,586.513,68
41.700642,588.103,68
41.703192,1136.295,68
41.705188,1134.475,68
41.706712,656.403,68
41.709210,1156.125,68
41.711188,1133.265,68
41.712644,590.163,68
41.715189,1134.645,68
41.716641,587.903,68
41.719188,1134.944,68
41.721189,1135.664,68
41.723188,1134.605,68
41.725199,1145.804,68
41.726640,585.902,68
41.729188,1134.185,68
41.731189,1134.914,68
41.732647,593.682,68
41.735195,1140.275,68
41.737189,1135.694,68
41.739188,1134.995,68
41.740648,594.643,68
41.742645,590.413,68
41.744646,593.092,68
41.747191,1136.805,68
41.749190,1135.464,68
41.751190,1135.885,68
41.752649,595.613,68
41.755190,1135.704,68
41.757202,1147.525,68
41.758643,589.313,68
41.760646,591.452,68
41.762647,593.422,68
41.764646,592.813,68
41.767198,1144.875,68
41.768641,587.522,68
41.770646,592.753,68
41.772647,593.282,68
41.774646,592.613,68
41.776646,592.653,68
41.779191,1133.504,68
41.781192,1138.015,68
41.783191,1136.464,68
41.784648,593.662,68
41.787194,1140.065,68
41.789192,1137.734,68
41.791191,1137.995,68
41.793192,1138.205,68
41.795192,1138.515,68
41.797194,1140.045,68
41.799203,1148.985,68
41.800643,589.223,68
41.802648,592.712,68
41.804647,594.103,68
41.807192,1138.894,68
41.809198,1144.625,68
41.811191,1135.795,68
41.813192,1137.424,68
41.814647,593.342,68
41.816648,593.863,68
41.818647,593.082,68
41.821194,1139.205,68
41.823193,1137.715,68
41.825193,1139.484,68
41.827194,1140.055,68
41.829195,1141.145,68
41.831207,1153.374,68
41.833194,1140.415,68
41.834646,592.983,68
41.836648,594.542,68
41.839194,1140.285,68
41.841204,1150.155,68
41.842643,589.872,68
41.844650,596.073,68
41.847194,1141.155,68
41.849194,1140.575,68
41.851199,1145.055,68
41.853194,1140.315,68
41.855194,1140.895,68
41.856653,599.263,68
41.859195,1141.415,68
41.860650,596.332,68
41.863194,1140.425,68
41.864654,600.242,68
41.867195,1141.644,68
41.868655,600.763,68
41.870649,595.192,68
41.873207,1153.185,68
41.874648,594.073,68
41.876651,597.092,68
41.879194,1141.165,68
41.880651,597.423,68
41.883203,1149.194,68
41.884646,592.032,68
41.886652,598.123,68
41.888652,598.773,68
41.891196,1141.635,68
41.892652,598.463,68
41.895197,1142.854,68
41.896658,604.203,68
41.898650,595.823,68
41.900650,596.982,68
41.902652,598.343,68
41.905196,1143.225,68
41.907196,1143.075,68
41.908654,600.522,68
41.911197,1143.405,68
41.912653,599.472,68
41.915214,1160.175,68
41.917197,1143.185,68
41.918655,600.592,68
41.921197,1143.485,68
41.922653,599.323,68
41.925203,1149.264,68
41.927198,1144.205,68
41.928651,598.152,68
41.930650,596.332,68
41.932652,598.363,68
41.934651,597.272,68
41.937198,1144.255,68
41.938654,599.973,68
41.940652,598.773,68
41.942658,604.582,68
41.944656,600.013,68
41.947211,1157.455,68
41.948650,595.702,68
41.950658,604.803,68
41.952653,599.492,68
41.954654,600.603,68
41.956657,603.033,68
41.958645,592.032,68
41.960654,600.802,68
41.962650,596.483,68
41.964648,594.392,68
41.966646,592.852,68
41.969200,1146.225,68
41.970649,595.442,68
41.972651,597.692,68
41.974652,598.323,68
41.976653,599.722,68
41.979201,1146.675,68
41.980651,596.863,68
41.982653,599.702,68
41.984654,600.303,68
41.986655,602.033,68
41.989212,1158.145,68
41.990647,594.143,68
41.992653,599.083,68
41.994651,597.792,68
41.996653,599.823,68
41.998655,600.513,68
42.000646,592.432,68
42.002654,600.893,68
42.004653,599.783,68
42.006650,596.402,68
42.008652,598.683,68
42.011201,1147.375,68
42.012664,599.412,68
42.014656,602.603,68
42.016655,601.202,68
42.019207,1153.105,68
42.021216,1161.715,68
42.022654,600.482,68
42.024653,598.932,68
42.026652,597.233,68
42.028654,600.012,68
42.030659,605.682,68
42.032651,597.203,68
42.034657,603.523,68
42.036656,602.843,68
42.038652,598.703,68
42.040658,604.512,68
42.043203,1148.915,68
42.044655,601.303,68
42.046655,602.032,68
42.048656,601.603,68
42.050650,596.903,68
42.053203,1148.315,68
42.054655,600.382,68
42.056653,599.313,68
42.058654,599.552,68
42.060654,600.502,68
42.063215,1161.845,68
42.064651,596.802,68
42.066656,602.733,68
42.068656,602.713,68
42.070652,598.702,68
42.072658,603.033,68
42.074649,595.322,68
42.076655,601.282,68
42.078656,601.533,68
42.080658,604.582,68
42.082657,603.552,68
42.085205,1152.025,68
42.086655,601.823,68
42.088656,602.102,68
42.090656,602.093,68
42.092656,602.413,68
42.095205,1151.575,68
42.096656,602.253,68
42.098656,601.712,68
42.100655,601.693,68
42.102654,600.373,68
42.104662,608.452,68
42.106650,596.352,68
42.108655,601.813,68
42.110656,602.352,68
42.112655,601.412,68
42.114659,605.003,68
42.116651,597.022,68
42.118654,600.932,68
42.120676,622.603,68
42.122779,724.493,68
42.124658,603.373,68
42.127207,1153.465,68
42.128657,603.612,68
42.130656,602.053,68
42.132656,601.713,68
42.134658,605.062,68
42.137222,1167.645,68
42.138651,597.273,68
42.140659,605.202,68
42.142655,600.553,68
42.144658,604.493,68
42.146660,605.972,68
42.148650,596.432,68
42.150658,604.573,68
42.152658,604.632,68
42.154659,603.783,68
42.156656,600.843,68
42.159208,1154.144,68
42.160664,607.063,68
42.162659,605.022,68
42.164660,605.922,68
42.166656,603.083,68
42.169209,1153.504,68
42.170660,605.832,68
42.172659,603.193,68
42.174661,607.392,68
42.176659,603.612,68
42.178663,609.833,68
42.180653,597.743,68
42.182661,606.753,68
42.184659,603.223,68
42.186659,605.202,68
42.188660,605.743,68
42.190653,600.093,68
42.192658,601.812,68
42.194658,604.803,68
42.196660,604.573,68
42.198661,607.622,68
42.201210,1155.085,68
42.202661,607.253,68
42.204661,605.882,68
42.206660,606.982,68
42.208663,607.723,68
42.210660,606.602,68
42.212659,604.073,68
42.214655,601.163,68
42.216659,604.272,68
42.218660,606.013,68
42.220669,613.212,68
42.222657,603.472,68
42.224777,721.453,68
42.227210,1156.024,68
42.228663,608.962,68
42.230661,607.843,68
42.233211,1157.155,68
42.234667,613.392,68
42.236663,609.633,68
42.238663,608.883,68
42.240664,609.653,68
42.243211,1157.185,68
42.244721,667.063,68
42.246663,607.693,71
42.248796,740.053,78
42.251185,1130.404,85
42.252628,574.582,93
42.255185,1129.685,101
42.257185,1129.774,109
42.259194,1140.265,116
42.261186,1132.835,124
42.262631,577.762,131
42.264631,576.262,138
42.267186,1133.035,145
42.269191,1137.994,152
42.271185,1131.855,159
42.273186,1132.455,166
42.275187,1133.264,172
42.276633,578.992,178
42.279188,1134.515,185
42.281186,1132.154,191
42.282631,577.353,197
42.284632,578.833,203
42.286627,573.512,209
42.289186,1132.395,214
42.291201,1144.545,220
42.293186,1133.035,225
42.294631,576.752,231
42.297187,1132.895,236
42.299188,1133.605,241
42.301196,1142.315,246
42.302633,579.693,251
42.304631,578.082,256
42.306633,579.783,260
42.308626,572.772,265
42.311192,1138.814,270
42.313187,1133.605,274
42.314635,581.582,279
42.317187,1134.235,283
42.319189,1134.815,287
42.321190,1136.424,291
42.323189,1134.065,295
42.325188,1133.935,299
42.327188,1133.885,303
42.329186,1132.635,307
42.331188,1130.955,311
42.333201,1147.524,314
42.334632,576.942,318
42.336635,581.223,321
42.339189,1134.544,325
42.341189,1134.735,328
42.343197,1142.445,332
42.344632,578.592,335
42.346633,578.142,338
42.349190,1134.585,341
42.350628,572.542,344
42.352634,578.482,347
42.355190,1134.735,350
42.357190,1135.634,353
42.359190,1134.955,356
42.360627,572.563,358
42.363191,1135.354,361
42.365203,1149.305,364
42.367190,1135.574,366
42.368641,587.732,369
42.371191,1136.085,371
42.372636,582.672,374
42.375199,1144.835,376
42.377190,1136.095,379
42.379190,1134.725,381
42.380633,580.002,383
42.382632,576.782,386
42.385196,1142.615,388
42.387191,1136.185,390
42.388636,582.413,392
42.390634,578.683,394
42.392636,581.512,396
42.394637,581.583,398
42.397192,1138.404,401
42.399191,1134.814,402
42.400637,583.003,404
42.402631,575.442,406
42.404633,579.332,407
42.407206,1151.515,409
42.408634,580.732,411
42.410635,579.952,413
42.413192,1139.145,414
42.414637,582.642,416
42.417201,1147.125,417
42.419193,1137.285,419
42.420633,579.702,421
42.422636,580.422,422
42.424624,570.753,424
42.427197,1141.234,425
42.429192,1137.815,426
42.431193,1137.145,428
42.433194,1140.065,429
42.435193,1135.725,431
42.436640,586.463,432
42.439214,1159.375,433
42.440638,583.762,435
42.442642,586.073,436
42.444631,577.082,437
42.446635,580.762,438
42.449203,1148.765,439
42.450636,580.802,441
42.452635,580.583,442
42.454636,580.122,443
42.456636,581.542,444
42.458635,580.323,445
42.461195,1141.074,446
42.462637,581.442,447
42.464642,589.023,448
42.466636,581.012,449
42.468634,579.782,450
42.471194,1138.525,451
42.472643,589.083,452
42.474639,583.902,453
42.476633,579.823,454
42.478633,578.263,455
42.481208,1154.475,455
42.482645,590.503,456
42.484635,580.732,457
42.486642,586.833,458
42.488635,580.743,459
42.491204,1149.005,459
42.492637,582.802,460
42.494634,580.113,461
42.496636,582.872,462
42.498632,575.792,462
42.500640,585.573,463
42.503196,1140.604,464
42.504647,593.632,465
42.506646,591.233,465
42.508638,584.682,466
42.510637,582.423,467
42.513197,1143.294,467
42.514640,585.232,468
42.516646,592.063,468
42.518634,578.952,469
42.520639,585.042,470
42.523211,1155.245,470
42.524641,587.583,471
42.526633,577.702,471
42.528646,592.822,472
42.530644,588.743,473
42.532639,585.342,473
42.534661,605.513,474
42.536598,544.613,474
42.538642,586.012,475
42.540633,579.233,475
42.542645,589.112,476
42.545198,1143.395,476
42.546638,583.013,476
42.548646,591.652,477
42.550638,583.962,477
42.552650,595.483,478
42.555213,1157.054,478
42.556641,586.662,478
42.558641,586.083,479
42.560631,578.162,479
42.562641,587.362,480
42.565208,1154.535,480
42.566639,583.392,480
42.568640,585.963,481
42.570646,590.763,481
42.572642,587.872,482
42.574641,585.643,482
42.577200,1145.425,482
42.578644,588.732,483
42.580649,592.712,483
42.582636,580.633,483
42.584647,592.862,484
42.587199,1143.385,484
42.588640,585.333,485
42.590643,588.162,485
42.592634,579.562,485
42.594648,592.703,486
42.597214,1159.944,486
42.598639,583.313,486
42.600640,585.202,486
42.603201,1144.935,487
42.604639,585.983,487
42.606641,586.962,487
42.608640,585.292,488
42.610638,582.123,488
42.612642,585.082,488
42.614634,579.972,488
42.616642,588.283,489
42.619201,1145.365,489
42.620642,587.992,489
42.622640,584.333,489
42.624635,580.733,490
42.626640,584.982,490
42.629221,1166.475,490
42.630640,585.792,490
42.632642,588.253,490
42.634635,580.013,491
42.636642,586.842,491
42.638700,644.313,491
42.641203,1148.785,491
42.642646,590.762,492
42.644653,595.512,492
42.646641,587.613,492
42.648648,593.902,492
42.651203,1149.495,492
42.652643,589.153,493
42.654646,591.282,493
42.656637,582.943,493
42.658642,587.962,493
42.661204,1149.914,493
42.662642,588.313,493
42.664639,585.382,494
42.666636,581.862,494
42.668641,587.623,494
42.670640,586.983,494
42.672641,587.362,494
42.674642,588.092,494
42.676639,584.503,495
42.678646,591.792,495
42.680646,593.013,495
42.682647,594.053,495
42.684647,593.543,495
42.686639,584.823,495
42.688635,581.012,495
42.690644,590.002,496
42.693205,1151.165,496
42.694644,589.592,496
42.696646,591.732,496
42.698638,583.673,496
42.700645,590.942,496
42.702647,592.762,496
42.704646,592.263,496
42.706642,585.192,497
42.708637,583.662,497
42.710645,590.823,497
42.712650,594.352,497
42.714645,590.403,497
42.716647,593.533,497
42.718638,584.032,497
42.720644,589.613,497
42.722645,591.363,497
42.724645,589.962,498
42.726650,595.482,498
42.728641,587.383,498
42.730637,583.992,498
42.732639,584.952,498
42.735206,1152.605,498
42.736648,594.132,498
42.738638,585.182,498
42.740642,585.483,498
42.743208,1153.544,498
42.745220,1165.505,498
42.746639,584.712,498
42.748646,591.162,499
42.750640,586.423,499
42.752647,591.382,499
42.754646,592.542,499
42.756644,589.253,499
42.758639,585.092,499
42.760636,580.452,499
42.762650,595.353,499
42.764650,594.083,499
42.767208,1153.945,499
42.768640,585.203,499
42.770636,582.533,499
42.772638,582.742,499
42.774637,583.133,500
42.776651,595.682,500
42.778633,578.723,500
42.780635,581.953,500
42.782635,581.752,500
42.784637,581.672,500
42.786649,594.753,500
42.788637,581.672,500
42.790635,581.222,500
42.792638,582.153,500
42.794637,582.152,500
42.796636,581.002,500
42.798636,582.693,500
42.800637,581.552,500
42.802637,583.542,500
42.804638,583.252,500
42.806636,582.992,501
42.809209,1153.865,501
42.810637,583.112,501
42.812637,581.452,501
42.814636,582.773,501
42.816638,582.423,501
42.818659,605.182,501
42.820638,582.682,501
42.822638,582.853,501
42.824637,581.672,501
42.826637,583.732,501
42.828649,594.193,501
42.830641,587.592,501
42.832638,583.083,501
42.834636,582.252,501
