timestamp,rocm_smi:::gpu_clk_freq_System:device=0:idx=0,rocm_smi:::temp_current:device=0:sensor=1,rocm_smi:::temp_current:device=0:sensor=2,rocm_smi:::mem_usage_VRAM:device=0,rocm_smi:::busy_percent:device=0,rocm_smi:::memory_busy_percent:device=0
5.438499,500000000,39000,53000,54860349440,0,0
5.539158,500000000,39000,53000,54860349440,0,0
5.639958,500000000,39000,53000,54860349440,0,0
5.740760,500000000,39000,53000,54860349440,0,0
5.841487,500000000,39000,53000,54860349440,0,0
5.942219,500000000,39000,53000,54860349440,0,0
6.042962,500000000,39000,53000,54860349440,0,0
6.143722,500000000,39000,52000,54860349440,0,0
6.244545,500000000,39000,53000,54860349440,0,0
6.345171,500000000,39000,52000,54860349440,0,0
6.446041,500000000,39000,52000,54860349440,0,0
6.546946,500000000,39000,52000,54860349440,0,0
6.647750,500000000,39000,53000,54860349440,0,0
6.748540,500000000,39000,52000,54860349440,0,0
6.849308,500000000,39000,52000,54860349440,0,0
6.950067,500000000,39000,53000,54860349440,0,0
7.050840,500000000,40000,53000,54860365824,99,19
7.151705,500000000,42000,55000,54860365824,100,18
7.252552,500000000,43000,55000,54860365824,100,18
7.353304,500000000,43000,56000,54860365824,100,18
7.454300,500000000,43000,56000,54860365824,100,18
7.555215,500000000,43000,54000,54860365824,100,3
7.656105,500000000,40000,53000,54860365824,0,0
7.756995,500000000,40000,53000,54860365824,0,0
7.857896,500000000,40000,53000,54860365824,0,0
7.958811,500000000,40000,53000,54860365824,0,0
8.059714,500000000,40000,53000,54860365824,0,0
8.160669,500000000,40000,53000,54860365824,0,0
8.261672,500000000,40000,53000,54860365824,0,0
8.362604,500000000,40000,53000,54860365824,0,0
8.463313,500000000,39000,53000,54860365824,0,0
8.564049,500000000,39000,53000,54860365824,0,0
8.664774,500000000,40000,53000,54860365824,0,0
8.765636,500000000,40000,53000,54860365824,0,0
8.866342,500000000,39000,53000,54860365824,0,0
8.967072,500000000,39000,53000,54860365824,0,0
9.067774,500000000,40000,53000,54860365824,0,0
9.168640,500000000,40000,53000,54860365824,0,0
9.269337,500000000,39000,53000,54860365824,0,0
9.370090,500000000,39000,53000,54860365824,0,0
9.470824,500000000,39000,53000,54860365824,0,0
9.571680,500000000,39000,53000,54860365824,0,0
9.672394,500000000,39000,53000,54860365824,0,0
9.773127,500000000,39000,53000,54860365824,0,0
9.873905,500000000,39000,53000,54860365824,0,0
9.974691,500000000,39000,53000,54860365824,0,0
10.075399,500000000,39000,53000,54860365824,0,0
10.176133,500000000,39000,53000,54860365824,0,0
10.276859,500000000,39000,53000,54860365824,0,0
10.377579,500000000,40000,53000,54860365824,0,0
10.478254,500000000,39000,53000,54860365824,0,0
10.578989,500000000,39000,53000,54860365824,0,0
10.679704,500000000,40000,53000,54860365824,0,0
10.780744,500000000,39000,53000,54860365824,0,0
10.881480,500000000,40000,53000,54860365824,0,0
10.982316,500000000,40000,53000,54860365824,0,0
11.083165,500000000,40000,53000,54860365824,0,0
11.183922,500000000,40000,53000,54860365824,0,0
11.284854,500000000,39000,53000,54860365824,0,0
11.385796,500000000,39000,53000,54860365824,0,0
11.486777,500000000,40000,53000,54860365824,0,0
11.587478,500000000,40000,53000,54860365824,0,0
11.688157,500000000,40000,53000,54860365824,0,0
11.788887,500000000,39000,53000,54860365824,0,0
11.889741,500000000,39000,53000,54860365824,0,0
11.990486,500000000,39000,53000,54860365824,0,0
12.091217,500000000,39000,53000,54860365824,0,0
12.192013,500000000,40000,53000,54860365824,0,0
12.292765,500000000,40000,53000,54860365824,0,0
12.393508,500000000,39000,53000,54860365824,0,0
12.494097,500000000,40000,53000,54860365824,0,0
12.594705,500000000,39000,53000,54860365824,0,0
12.695439,500000000,42000,55000,54860365824,100,18
12.796286,500000000,43000,55000,54860365824,100,18
12.897139,500000000,43000,56000,54860365824,100,18
12.997994,500000000,43000,56000,54860365824,100,18
13.098872,500000000,43000,55000,54860365824,100,4
13.199697,500000000,42000,54000,54860365824,100,0
13.300543,500000000,40000,53000,54860365824,0,0
13.401333,500000000,40000,53000,54860365824,0,0
13.502283,500000000,40000,53000,54860365824,0,0
13.603165,500000000,40000,53000,54860365824,0,0
13.703978,500000000,40000,53000,54860365824,0,0
13.804866,500000000,40000,53000,54860365824,0,0
13.905887,500000000,40000,53000,54860365824,0,0
14.006896,500000000,40000,53000,54860365824,0,0
14.107897,500000000,40000,53000,54860365824,0,0
14.208800,500000000,40000,53000,54860365824,0,0
14.309685,500000000,39000,53000,54860365824,0,0
14.410561,500000000,40000,53000,54860365824,0,0
14.511459,500000000,40000,53000,54860365824,0,0
14.612355,500000000,39000,53000,54860365824,0,0
14.713256,500000000,40000,53000,54860365824,0,0
14.814159,500000000,40000,53000,54860365824,0,0
14.915031,500000000,40000,53000,54860365824,0,0
15.015929,500000000,39000,53000,54860365824,0,0
15.116890,500000000,40000,53000,54860365824,0,0
15.217907,500000000,40000,53000,54860365824,0,0
15.318675,500000000,40000,53000,54860365824,0,0
15.419414,500000000,40000,53000,54860365824,0,0
15.520149,500000000,39000,53000,54860365824,0,0
15.620914,500000000,40000,53000,54860365824,0,0
15.721509,500000000,40000,53000,54860365824,0,0
15.822464,500000000,40000,53000,54860365824,0,0
15.923197,500000000,40000,53000,54860365824,0,0
16.024167,500000000,40000,53000,54860365824,0,0
16.125041,500000000,40000,53000,54860365824,0,0
16.226006,500000000,39000,53000,54860365824,0,0
16.326957,500000000,40000,53000,54860365824,0,0
16.427973,500000000,40000,53000,54860365824,0,0
16.528994,500000000,39000,53000,54860365824,0,0
16.629992,500000000,40000,53000,54860365824,0,0
16.730949,500000000,40000,53000,54860365824,0,0
16.831974,500000000,40000,53000,54860365824,0,0
16.933011,500000000,40000,53000,54860365824,0,0
17.034012,500000000,40000,53000,54860365824,0,0
17.135003,500000000,39000,53000,54860365824,0,0
17.236014,500000000,40000,53000,54860365824,0,0
17.337043,500000000,40000,53000,54860365824,0,0
17.438017,500000000,39000,53000,54860365824,0,0
17.539019,500000000,39000,53000,54860365824,0,0
17.640032,500000000,40000,53000,54860365824,0,0
17.740973,500000000,40000,53000,54860365824,0,0
17.842007,500000000,39000,53000,54860365824,0,0
17.943051,500000000,40000,53000,54860365824,0,0
18.043995,500000000,40000,53000,54860365824,0,0
18.145260,500000000,40000,53000,54860365824,0,0
18.246032,500000000,41000,54000,54860365824,100,18
18.347109,500000000,43000,55000,54860365824,100,18
18.448039,500000000,43000,56000,54860365824,100,18
18.548797,500000000,43000,56000,54860365824,100,18
