t_sec,"amd_smi:::power_current:device=1"
37.968823,69
37.970823,69
37.972824,69
37.974832,69
37.976825,69
37.978825,69
37.980824,69
37.982824,69
37.984828,69
37.986825,69
37.988824,69
37.990825,69
37.992824,69
37.994828,69
37.996824,69
37.998825,69
38.000824,69
38.002825,69
38.004825,69
38.006836,69
38.008826,69
38.010826,69
38.012826,69
38.014827,69
38.016833,69
38.018825,69
38.020826,69
38.022827,69
38.024827,69
38.026831,69
38.028825,69
38.030826,69
38.032826,69
38.034827,69
38.036828,69
38.038828,69
38.040826,69
38.042827,69
38.044828,69
38.046827,69
38.048838,69
38.051215,69
38.052827,69
38.054827,69
38.056827,69
38.058832,69
38.060828,69
38.062828,69
38.064828,69
38.066828,69
38.068830,69
38.070828,69
38.072829,69
38.074828,69
38.076829,69
38.078828,69
38.080843,69
38.082828,69
38.084828,69
38.086830,69
38.088828,69
38.090836,69
38.092828,69
38.094829,69
38.096829,69
38.098830,69
38.100834,69
38.102830,69
38.104829,69
38.106829,69
38.108829,69
38.110832,69
38.112830,69
38.114830,69
38.116829,69
38.118831,69
38.120830,69
38.122842,69
38.124831,69
38.126830,69
38.128832,69
38.130832,69
38.132836,69
38.134831,69
38.136832,69
38.138831,69
38.140832,69
38.142835,69
38.144831,69
38.146832,69
38.148832,69
38.150833,69
38.152834,69
38.155234,69
38.156832,69
38.158833,69
38.160832,69
38.162832,69
38.164844,69
38.166832,69
38.168832,69
38.170832,69
38.172834,69
38.174839,69
38.176833,69
38.178833,69
38.180834,69
38.182834,69
38.184836,69
38.186833,69
38.188835,69
38.190833,69
38.192834,69
38.194835,69
38.196846,69
38.198835,69
38.200834,69
38.202835,69
38.204836,69
38.206840,69
38.208835,69
38.210835,69
38.212835,69
38.214835,69
38.216839,69
38.218836,69
38.220835,69
38.222836,69
38.224835,69
38.226836,69
38.228836,69
38.230835,69
38.232835,69
38.234835,69
38.236837,69
38.238847,69
38.240837,69
38.242836,69
38.244836,69
38.246836,69
38.248843,69
38.250837,69
38.252837,69
38.254837,69
38.256837,69
38.259227,69
38.260839,69
38.262838,69
38.264837,69
38.266838,69
38.268839,69
38.270855,69
38.272838,69
38.274838,69
38.276838,69
38.278839,69
38.280846,69
38.282839,69
38.284839,69
38.286838,69
38.288839,69
38.290844,69
38.292841,69
38.294838,69
38.296838,69
38.298840,69
38.300840,69
38.302840,69
38.304839,69
38.306839,69
38.308839,69
38.310841,69
38.312851,69
38.314841,69
38.316839,69
38.318839,69
38.320841,69
38.322846,69
38.324840,69
38.326840,69
38.328840,69
38.330841,69
38.332845,69
38.334841,69
38.336842,69
38.338842,69
38.340843,69
38.342843,69
38.344858,69
38.346842,69
38.348841,69
38.350842,69
38.352841,69
38.354853,69
38.356842,69
38.358842,69
38.360843,69
38.362868,69
38.364848,69
38.366842,69
38.368842,69
38.370842,69
38.372843,69
38.374845,69
38.376844,69
38.378844,69
38.380843,69
38.382843,69
38.384844,69
38.386855,69
38.388843,69
38.390843,69
38.392844,69
38.394844,69
38.396853,69
38.398843,69
38.400843,69
38.402845,69
38.404845,69
38.406849,69
38.408843,69
38.410845,69
38.412844,69
38.414845,69
38.416846,69
38.418845,69
38.420845,69
38.422844,69
38.424846,69
38.426845,69
38.428857,69
38.430846,69
38.432845,69
38.434846,69
38.436845,69
38.438851,69
38.440845,69
38.442845,69
38.444847,69
38.446847,69
38.448850,69
38.450846,69
38.452846,69
38.454846,69
38.456846,69
38.458848,69
38.460860,69
38.462846,69
38.464848,69
38.467237,69
38.468847,69
38.470854,69
38.472847,69
38.474848,69
38.476847,69
38.478848,69
38.480852,69
38.482848,69
38.484849,69
38.486847,69
38.488848,69
38.490851,69
38.492849,69
38.494848,69
38.496848,69
38.498849,69
38.500848,69
38.502860,69
38.504849,69
38.506849,69
38.508849,69
38.510850,69
38.512855,69
38.514851,69
38.516850,69
38.518850,69
38.520849,69
38.522854,69
38.524849,69
38.526851,69
38.528849,69
38.530851,69
38.532852,69
38.534866,69
38.536850,69
38.538850,69
38.540851,69
38.542850,69
38.544862,69
38.546851,69
38.548851,69
38.550851,69
38.552851,69
38.554855,69
38.556851,69
38.558852,69
38.560853,69
38.562851,69
38.564854,69
38.566851,69
38.568853,69
38.570883,69
38.572852,69
38.574853,69
38.576865,69
38.578852,69
38.580853,69
38.582853,69
38.584853,69
38.586859,69
38.588854,69
38.590853,69
38.592853,69
38.594854,69
38.596858,69
38.598853,69
38.600853,69
38.602854,69
38.604854,69
38.606854,69
38.608853,69
38.610853,69
38.612854,69
38.614855,69
38.616855,69
38.618866,69
38.620855,69
38.622854,69
38.624857,69
38.626854,69
38.628860,69
38.630856,69
38.632856,69
38.634855,69
38.636854,69
38.638859,69
38.640855,69
38.642855,69
38.644855,69
38.646855,69
38.648857,69
38.650869,69
38.652856,69
38.654856,69
38.656857,69
38.658855,69
38.660864,69
38.662856,69
38.664857,69
38.666857,69
38.668857,69
38.670862,69
38.672858,69
38.674885,69
38.676857,69
38.678857,69
38.680859,69
38.682856,69
38.684858,69
38.686858,69
38.688857,69
38.690857,69
38.692871,69
38.694859,69
38.696858,69
38.698859,69
38.700858,69
38.702864,69
38.704859,69
38.706858,69
38.708858,69
38.710859,69
38.712863,69
38.714860,69
38.716860,69
38.718860,69
38.720860,69
38.722861,69
38.724876,69
38.726859,69
38.728860,69
38.730860,69
38.732861,69
38.734871,69
38.736860,69
38.738861,69
38.740860,69
38.742861,69
38.744866,69
38.746860,69
38.748860,69
38.750860,69
38.752862,69
38.754864,69
38.756860,69
38.758861,69
38.760862,69
38.762861,69
38.764862,69
38.766874,69
38.768862,69
38.770861,69
38.772861,69
38.774861,69
38.776868,69
38.778871,69
38.780863,69
38.782862,69
38.784863,69
38.786868,69
38.788862,69
38.790863,69
38.792862,69
38.794863,69
38.796865,69
38.798863,69
38.800863,69
38.802862,69
38.804863,69
38.806862,69
38.808875,69
38.810879,69
38.812864,69
38.814864,69
38.816864,69
38.818870,69
38.820865,69
38.822865,69
38.824864,69
38.826865,69
38.828867,69
38.830864,69
38.832864,69
38.834864,69
38.836866,69
38.838866,69
38.840882,69
38.842865,69
38.844865,69
38.846865,69
38.848864,69
38.850877,69
38.852866,69
38.854867,69
38.856867,69
38.858866,69
38.860871,69
38.862866,69
38.864866,69
38.866866,69
38.868866,69
38.870868,69
38.872867,69
38.874866,69
38.876867,69
38.878866,69
38.880867,69
38.882881,69
38.884868,69
38.886869,69
38.888868,69
38.890867,69
38.892873,69
38.894867,69
38.896868,69
38.898867,69
38.900868,69
38.902871,69
38.904869,69
38.906869,69
38.908869,69
38.910868,69
38.912870,69
38.914885,69
38.916868,69
38.918868,69
38.920869,69
38.922869,69
38.924880,69
38.926869,69
38.928869,69
38.930870,69
38.932869,69
38.934875,69
38.936869,69
38.938869,69
38.940869,69
38.942870,69
38.944874,69
38.946870,69
38.948869,69
38.950870,69
38.952870,69
38.954870,69
38.956883,69
38.958870,69
38.960870,69
38.962871,69
38.964872,69
38.966877,69
38.968872,69
38.970871,69
38.972871,69
38.974872,69
38.976875,69
38.978871,69
38.980871,69
38.982871,69
38.984873,69
38.987262,69
38.988871,69
38.990871,69
38.992872,69
38.994873,69
38.996872,69
38.998884,69
39.000872,69
39.002873,69
39.004872,69
39.006873,69
39.008878,69
39.010873,69
39.012874,69
39.014873,69
39.016873,69
39.018876,68
39.020874,68
39.022874,68
39.024873,68
39.026875,68
39.028875,68
39.030888,68
39.032875,68
39.034873,68
39.036874,68
39.038874,68
39.040881,68
39.042875,68
39.044875,68
39.046876,68
39.048875,68
39.050880,68
39.052874,68
39.054876,68
39.056874,68
39.058876,68
39.060877,68
39.062876,68
39.064875,68
39.066876,68
39.068876,68
39.070875,68
39.072887,68
39.074876,68
39.076877,68
39.078876,68
39.080877,68
39.082883,68
39.084877,68
39.086876,68
39.088877,68
39.090905,68
39.092881,68
39.094877,68
39.096877,68
39.098877,68
39.100878,68
39.102880,68
39.104879,68
39.106877,68
39.108877,68
39.110878,68
39.112878,68
39.114889,68
39.116879,68
39.118878,68
39.120879,68
39.122878,68
39.124884,68
39.126881,68
39.128878,68
39.130878,68
39.132878,68
39.134881,68
39.136880,68
39.138878,68
39.140879,68
39.142880,68
39.144880,68
39.146893,68
39.148880,68
39.150881,68
39.152879,68
39.154881,68
39.156886,68
39.158881,68
39.160880,68
39.162880,68
39.164881,68
39.166884,68
39.168880,68
39.170882,68
39.172880,68
39.174881,68
39.176884,68
39.178880,68
39.180881,68
39.182882,68
39.184881,68
39.186882,68
39.188892,68
39.190882,68
39.192882,68
39.194910,68
39.196882,68
39.198888,68
39.200882,68
39.202883,68
39.204882,68
39.206883,68
39.208886,68
39.210883,68
39.212882,68
39.214882,68
39.216884,68
39.218884,68
39.220896,68
39.222882,68
39.224882,68
39.226884,68
39.228884,68
39.230895,68
39.232884,68
39.234883,68
39.236884,68
39.238883,68
39.240889,68
39.242883,68
39.244884,68
39.246885,68
39.248885,68
39.250886,68
39.252885,68
39.254885,68
39.256884,68
39.258886,68
39.260886,68
39.262897,68
39.264886,68
39.266885,68
39.268885,68
39.270885,68
39.272892,68
39.274885,68
39.276886,68
39.278885,68
39.280885,68
39.282890,68
39.284887,68
39.286887,68
39.288886,68
39.290887,68
39.292888,68
39.294886,68
39.296888,68
39.299274,68
39.300887,68
39.302888,68
39.304897,68
39.306887,68
39.308887,68
39.310889,68
39.312888,68
39.314894,68
39.316887,68
39.318889,68
39.320888,68
39.322889,68
39.324890,68
39.326889,68
39.328887,68
39.330889,68
39.332889,68
39.334888,68
39.336901,68
39.338889,68
39.340888,68
39.342890,68
39.344888,68
39.346897,68
39.348888,68
39.350890,68
39.352889,68
39.354889,68
39.356894,68
39.358890,68
39.360891,68
39.362889,68
39.364889,68
39.366892,68
39.368891,68
39.370891,68
39.372890,68
39.374891,68
39.376892,68
39.378902,68
39.380890,68
39.382891,68
39.384890,68
39.386892,68
39.388896,68
39.390892,68
39.392891,68
39.394892,68
39.396891,68
39.398894,68
39.400891,68
39.403277,68
39.404893,68
39.406894,68
39.408893,68
39.410907,68
39.412892,68
39.414893,68
39.416892,68
39.418892,68
39.420903,68
39.422892,68
39.424892,68
39.426895,68
39.428892,68
39.430899,68
39.432892,68
39.434893,68
39.436894,68
39.438893,68
39.440896,68
39.442894,68
39.444896,68
39.446895,68
39.448894,68
39.450895,68
39.452906,68
39.454893,68
39.456894,68
39.458894,68
39.460896,68
39.462900,68
39.464895,68
39.466895,68
39.468895,68
39.470896,68
39.472898,68
39.474895,68
39.476896,68
39.478896,68
39.480895,68
39.482896,68
39.484897,68
39.486896,68
39.488897,68
39.490896,68
39.492897,68
39.494908,68
39.496896,68
39.498896,68
39.500896,68
39.502896,68
39.504903,68
39.507283,68
39.508896,68
39.510898,68
39.512898,68
39.514901,68
39.516897,68
39.518898,68
39.520897,68
39.522897,68
39.524898,68
39.526909,68
39.528898,68
39.530897,68
39.532899,68
39.534898,68
39.536905,68
39.538898,68
39.540898,68
39.542899,68
39.544898,68
39.546902,68
39.548898,68
39.550900,68
39.552899,68
39.554898,68
39.556900,68
39.558899,68
39.560900,68
39.562899,68
39.564900,68
39.566899,69
39.568912,69
39.570899,69
39.572901,68
39.574900,68
39.576901,68
39.578905,69
39.580900,68
39.582900,68
39.584900,69
39.586902,68
39.588905,68
39.590901,69
39.592901,68
39.594902,68
39.596901,68
39.598903,68
39.600917,68
39.602902,68
39.604901,68
39.606901,68
39.608902,68
39.611295,68
39.612902,68
39.614901,68
39.616903,68
39.618902,68
39.620908,68
39.622901,68
39.624902,68
39.626903,68
39.628903,68
39.630905,68
39.632903,68
39.634903,68
39.636902,68
39.638903,68
39.640903,68
39.642915,68
39.644904,68
39.646904,68
39.648903,68
39.650903,68
39.652910,68
39.654903,68
39.656904,68
39.658903,68
39.660904,68
39.662907,68
39.664903,68
39.666904,68
39.668904,68
39.670905,68
39.672907,68
39.674904,68
39.676904,68
39.678904,68
39.680904,68
39.682905,68
39.684916,68
39.686905,68
39.688905,68
39.690906,68
39.692905,68
39.694911,68
39.696905,68
39.698907,68
39.700906,68
39.702905,68
39.704910,68
39.706906,68
39.708906,68
39.710907,68
39.712907,68
39.715294,68
39.716919,68
39.718908,68
39.720906,68
39.722906,68
39.724906,68
39.726913,68
39.728908,68
39.730908,68
39.732908,68
39.734908,68
39.736912,68
39.738909,68
39.740908,68
39.742907,68
39.744907,68
39.746911,68
39.748907,68
39.750908,68
39.752908,68
39.754908,68
39.756908,68
39.758921,68
39.760909,68
39.762909,68
39.764910,68
39.766910,68
39.768916,68
39.770910,68
39.772910,68
39.774909,68
39.776909,68
39.778915,68
39.780909,68
39.782911,68
39.784909,68
39.786910,68
39.788912,68
39.790927,68
39.792911,68
39.794910,68
39.796910,68
39.798912,68
39.800922,68
39.802912,68
39.804910,68
39.806910,68
39.808912,68
39.810916,68
39.812911,68
39.814912,68
39.816913,68
39.819297,68
39.820913,68
39.822912,68
39.824912,68
39.826911,68
39.828912,68
39.830913,68
39.832923,68
39.834913,68
39.836912,68
39.838913,68
39.840913,68
39.842919,68
39.844913,68
39.846914,68
39.848914,68
39.850912,68
39.852917,68
39.854914,68
39.856914,68
39.858913,68
39.860913,68
39.862916,68
39.864915,68
39.866937,68
39.868915,68
39.870915,68
39.872914,68
39.874926,68
39.876914,68
39.878915,68
39.880915,68
39.882914,68
39.884920,68
39.886914,68
39.888916,68
39.890915,68
39.892914,68
39.894918,68
39.896915,68
39.898915,68
39.900915,68
39.902916,68
39.904916,68
39.906927,68
39.908917,68
39.910915,68
39.912915,68
39.914917,68
39.916923,68
39.918917,68
39.920917,68
39.923304,68
39.924917,68
39.926921,68
39.928917,68
39.930916,68
39.932916,68
39.934916,68
39.936919,68
39.938917,68
39.940918,68
39.942918,68
39.944918,68
39.946917,68
39.948930,68
39.950919,68
39.952919,68
39.954918,68
39.956918,68
39.958925,68
39.960919,68
39.962918,68
39.964918,68
39.966918,68
39.968922,68
39.970919,68
39.972918,68
39.974920,68
39.976920,68
39.978920,68
39.980935,68
39.982919,68
39.984919,68
39.986919,68
39.988919,68
39.990930,68
39.992919,68
39.994920,68
39.996919,68
39.998922,68
40.000926,68
40.002920,68
40.004920,68
40.006921,68
40.008921,68
40.010923,68
40.012921,68
40.014922,68
40.016921,68
40.018920,68
40.020921,68
40.022933,68
40.024922,68
40.027308,68
40.028921,68
40.030922,68
40.032929,68
40.034922,68
40.036921,68
40.038922,68
40.040923,68
40.042926,68
40.044923,68
40.046923,68
40.048923,68
40.050922,68
40.052925,68
40.054923,68
40.056923,68
40.058922,68
40.060923,68
40.062924,68
40.064935,68
40.066924,68
40.068923,68
40.070923,68
40.072925,68
40.074930,68
40.076926,68
40.078924,68
40.080923,68
40.082925,68
40.084928,68
40.086924,68
40.088925,68
40.090924,68
40.092925,68
40.094925,68
40.096938,68
40.098924,68
40.100925,68
40.102925,68
40.104926,68
40.106934,68
40.108925,68
40.110925,68
40.112926,68
40.114926,68
40.116930,68
40.118927,68
40.120927,68
40.122925,68
40.124927,68
40.126929,68
40.128926,68
40.131314,68
40.132927,68
40.134927,68
40.136926,68
40.138939,68
40.140926,68
40.142926,68
40.144927,68
40.146928,68
40.148934,68
40.150928,68
40.152927,68
40.154927,68
40.156927,68
40.158932,68
40.160930,68
40.162929,68
40.164929,68
40.166929,68
40.168929,68
40.170944,68
40.172929,68
40.174928,68
40.176928,68
40.178930,68
40.180939,68
40.182930,68
40.184929,68
40.186928,68
40.188928,68
40.190934,68
40.192929,68
40.194930,68
40.196930,68
40.198929,68
40.200932,68
40.202930,68
40.204931,68
40.206931,68
40.208930,68
40.210930,68
40.212943,68
40.214931,68
40.216931,68
40.218931,68
40.220932,68
40.222937,68
40.224931,68
40.226931,68
40.228932,68
40.230931,68
40.232937,68
40.234961,68
40.236931,68
40.238933,68
40.240931,68
40.242933,68
40.244932,68
40.246933,68
40.248933,68
40.250932,68
40.252933,68
40.254944,68
40.256932,68
40.258933,68
40.260935,68
40.262933,68
40.264938,68
40.266932,68
40.268932,68
40.270933,68
40.272933,68
40.274936,68
40.276934,68
40.278933,68
40.280933,68
40.282935,68
40.284935,68
40.286948,68
40.288936,68
40.290933,68
40.292934,68
40.294933,68
40.296941,68
40.298934,68
40.300934,68
40.302936,68
40.304936,68
40.306939,68
40.308936,68
40.310935,68
40.312936,68
40.314936,68
40.316938,68
40.318936,68
40.320936,68
40.322935,68
40.324935,68
40.326935,68
40.328948,68
40.330937,68
40.332937,68
40.334937,68
40.336937,68
40.339330,68
40.340937,68
40.342936,68
40.344936,68
40.346938,68
40.348942,68
40.350936,68
40.352937,68
40.354938,68
40.356936,68
40.358938,68
40.360937,68
40.362938,68
40.364938,68
40.366938,68
40.368938,68
40.370948,68
40.372938,68
40.374939,68
40.376939,68
40.378938,68
40.380943,68
40.382938,68
40.384938,68
40.386938,68
40.388938,68
40.390942,68
40.392938,68
40.394940,68
40.396939,68
40.398940,68
40.400940,68
40.402952,68
40.404939,68
40.406940,68
40.408939,68
40.410940,68
40.412946,68
40.414941,68
40.416939,68
40.418941,68
40.420941,68
40.422945,68
40.424940,68
40.426940,68
40.428940,68
40.430941,68
40.432943,68
40.434942,68
40.436940,68
40.438942,68
40.440943,68
40.442968,68
40.444953,68
40.446943,68
40.448943,68
40.450941,68
40.452943,68
40.454947,68
40.456943,68
40.458943,68
40.460941,68
40.462943,68
40.464945,68
40.466942,68
40.468943,68
40.470943,68
40.472944,68
40.474944,68
40.476959,68
40.478944,68
40.480944,68
40.482943,68
40.484944,68
40.486954,68
40.488944,68
40.490943,68
40.492945,68
40.494945,68
40.496950,68
40.498944,68
40.500945,68
40.502944,68
40.504944,68
40.506948,68
40.508944,68
40.510944,68
40.512945,68
40.514944,68
40.516946,68
40.518957,68
40.520945,68
40.522945,68
40.524944,68
40.526945,68
40.528951,68
40.530947,68
40.532945,68
40.534945,68
40.536947,68
40.538949,68
40.540945,68
40.542947,68
40.544947,68
40.547335,68
40.548949,68
40.550947,68
40.552947,68
40.554946,68
40.556947,68
40.558947,68
40.560957,68
40.562948,68
40.564947,68
40.566947,68
40.568947,68
40.570952,68
40.572948,68
40.574948,68
40.576948,68
40.578947,68
40.580950,68
40.582948,68
40.584948,68
40.586949,68
40.588948,68
40.590948,68
40.592961,68
40.594950,68
40.596949,68
40.598949,68
40.600950,68
40.602955,68
40.604949,68
40.606950,68
40.608949,68
40.610950,68
40.612954,68
40.614949,68
40.616950,68
40.618950,68
40.620949,68
40.622951,68
40.624951,68
40.626950,68
40.628950,68
40.630951,68
40.632950,68
40.634962,68
40.636950,68
40.638950,68
40.640950,68
40.642951,68
40.644956,68
40.646952,68
40.648953,68
40.651337,68
40.652951,68
40.654956,68
40.656952,68
40.658953,68
40.660953,68
40.662952,68
40.664953,68
40.666968,68
40.668952,68
40.670952,68
40.672953,68
40.674952,68
40.676964,68
40.678952,68
40.680954,68
40.682953,68
40.684954,68
40.686958,68
40.688953,68
40.690953,68
40.692953,68
40.694954,68
40.696957,68
40.698955,68
40.700955,68
40.702954,68
40.704954,68
40.706955,68
40.708967,68
40.710954,68
40.712954,68
40.714954,68
40.716954,68
40.718960,68
40.720954,68
40.722954,68
40.724955,68
40.726956,68
40.728958,68
40.730955,68
40.732955,68
40.734955,68
40.736956,68
40.738956,68
40.740957,68
40.742955,68
40.744956,68
40.746957,68
40.748956,68
40.750968,68
40.752956,68
40.755342,68
40.756957,68
40.758957,68
40.760962,68
40.762957,68
40.764957,68
40.766956,68
40.768958,68
40.770960,68
40.772957,68
40.774957,68
40.776957,68
40.778959,68
40.780957,68
40.782970,68
40.784959,68
40.786958,68
40.788959,68
40.790958,68
40.792965,68
40.794958,68
40.796958,68
40.798959,68
40.800958,68
40.802964,68
40.804959,68
40.806958,68
40.808959,68
40.810959,68
40.812960,68
40.814960,68
40.816960,68
40.818959,68
40.820960,68
40.822959,68
40.824971,68
40.826960,68
40.828961,68
40.830960,68
40.832960,68
40.834965,68
40.836960,68
40.838961,68
40.840960,68
40.842962,68
40.844964,68
40.846960,68
40.848960,68
40.850962,68
40.852960,68
40.854962,68
40.856975,68
40.859350,68
40.860962,68
40.862961,68
40.864962,68
40.866972,68
40.868961,68
40.870963,68
40.872962,68
40.874963,68
40.876968,68
40.878962,68
40.880963,68
40.882962,68
40.884962,68
40.886966,68
40.888962,68
40.890962,68
40.892962,68
40.894964,68
40.896963,68
40.898975,68
40.900963,68
40.902963,68
40.904963,68
40.906963,68
40.908970,68
40.910963,68
40.912963,68
40.914963,68
40.916965,68
40.918969,68
40.920965,68
40.922965,68
40.924964,68
40.926965,68
40.928966,68
40.930964,68
40.932965,68
40.934965,68
40.936966,68
40.938966,68
40.940976,68
40.942965,68
40.944965,68
40.946966,68
40.948965,68
40.950971,68
40.952965,68
40.954967,68
40.956967,68
40.958966,68
40.960970,68
40.962976,68
40.964966,68
40.966967,68
40.968967,68
40.970967,68
40.972980,68
40.974968,68
40.976966,68
40.978967,68
40.980967,68
40.982975,68
40.984968,68
40.986967,68
40.988968,68
40.990967,68
40.992973,68
40.994969,68
40.996969,68
40.998967,68
41.000969,68
41.002971,68
41.004968,68
41.006969,68
41.008968,68
41.010969,68
41.012968,68
41.014980,68
41.016968,68
41.018969,68
41.020968,68
41.022970,68
41.024977,68
41.026994,68
41.028986,68
41.031556,68
41.032498,68
41.034944,69
41.036943,70
41.038944,71
41.040953,72
41.042944,73
41.044944,73
41.046944,74
41.048943,75
41.050948,76
41.052944,76
41.054945,77
41.056944,78
41.058945,78
41.060946,79
41.062944,79
41.064945,80
41.066966,81
41.068944,81
41.070945,82
41.072956,82
41.074945,83
41.076946,83
41.078946,84
41.080946,85
41.082952,85
41.084946,86
41.086945,86
41.088946,87
41.090946,87
41.092949,87
41.094947,88
41.096947,88
41.098947,89
41.100946,89
41.102947,90
41.104966,90
41.106947,90
41.108947,91
41.110948,91
41.112947,92
41.114957,92
41.116946,92
41.118947,93
41.120948,93
41.122947,93
41.124952,94
41.126948,94
41.128948,94
41.130948,95
41.132979,95
41.134499,95
41.136974,94
41.138975,93
41.140982,93
41.142975,92
41.144975,92
41.146975,91
41.148975,91
41.150979,90
41.152975,90
41.154976,90
41.156975,89
41.158976,89
41.160977,88
41.162975,88
41.164975,88
41.166976,87
41.168977,87
41.171003,86
41.172988,86
41.174977,86
41.176978,85
41.178976,85
41.180976,85
41.182982,84
41.184977,84
41.186977,84
41.188978,83
41.190977,83
41.192980,83
41.194977,83
41.196977,82
41.198977,82
41.200978,82
41.202978,81
41.204992,81
41.206978,81
41.208978,81
41.210979,80
41.212979,80
41.214986,80
41.216978,80
41.218979,80
41.220979,79
41.222979,79
41.224983,79
41.226979,79
41.228979,78
41.230978,78
41.232980,78
41.234982,78
41.236979,78
41.238979,77
41.240979,77
41.242981,77
41.244980,77
41.246992,77
41.248979,77
41.250980,76
41.252981,76
41.254981,76
41.256986,76
41.258980,76
41.260981,76
41.262980,76
41.264981,75
41.266984,75
41.268981,75
41.270982,75
41.272982,75
41.275369,75
41.276983,75
41.278997,74
41.280982,74
41.282981,74
41.284982,74
41.286981,74
41.288993,74
41.290982,74
41.292983,74
41.294982,74
41.296982,73
41.298987,73
41.300982,73
41.302983,73
41.304983,73
41.306983,73
41.308986,73
41.310984,73
41.312982,73
41.314984,73
41.316983,73
41.318984,72
41.320996,72
41.322983,72
41.324983,72
41.326983,72
41.328983,72
41.330991,72
41.332985,72
41.334984,72
41.336984,72
41.338985,72
41.340990,72
41.342985,72
41.344985,71
41.346984,71
41.348984,71
41.350986,71
41.352985,71
41.354984,71
41.356985,71
41.358986,71
41.360985,71
41.362997,71
41.364987,71
41.366987,71
41.368986,71
41.370987,71
41.372991,71
41.374987,71
41.376986,71
41.379011,71
41.380987,71
41.382989,70
41.384987,70
41.386986,70
41.388986,70
41.390987,70
41.392987,70
41.394999,70
41.396988,70
41.398988,70
41.400988,70
41.402988,70
41.404995,70
41.406987,70
41.408987,70
41.410988,70
41.412988,70
41.414994,70
41.416987,70
41.418989,70
41.420988,70
41.422989,70
41.424991,70
41.426988,70
41.428988,70
41.430989,70
41.432989,70
41.434989,70
41.437000,70
41.438990,70
41.440989,70
41.442989,70
41.444990,70
41.446996,69
41.448989,69
41.450987,69
41.452990,69
41.454990,69
41.456993,69
41.458990,69
41.460989,69
41.462990,69
41.464991,69
41.466990,69
41.469008,69
41.470990,69
41.472991,69
41.474990,69
41.476991,69
41.479000,69
41.480992,69
41.483377,69
41.484991,69
41.486991,69
41.488997,69
41.490992,69
41.492992,69
41.494992,69
41.496992,69
41.498995,69
41.500991,69
41.502992,69
41.504992,69
41.506993,69
41.508993,69
41.511003,69
41.512992,69
41.514992,69
41.516994,69
41.518993,69
41.521000,69
41.522993,69
41.524992,69
41.526994,69
41.528995,69
41.530998,69
41.532993,69
41.534994,69
41.536993,69
41.538994,69
41.540996,69
41.542995,69
41.544994,69
41.546994,69
41.548994,69
41.550994,69
41.553006,69
41.554994,69
41.556995,69
41.558995,69
41.560996,69
41.563002,69
41.564995,69
41.566996,69
41.568996,69
41.570995,69
41.572998,69
41.574996,69
41.576996,69
41.578997,69
41.580995,69
41.582997,69
41.585013,69
41.587025,69
41.588996,69
41.590996,69
41.592996,69
41.595007,69
41.596997,69
41.598996,69
41.600996,69
41.602998,69
41.605001,69
41.606997,69
41.608998,69
41.610998,69
41.612998,69
41.614999,69
41.616998,69
41.618999,69
41.620997,69
41.622997,69
41.624997,69
41.627010,69
41.628999,69
41.630998,69
41.632999,69
41.634998,69
41.637004,69
41.639000,69
41.640998,69
41.642999,69
41.644998,69
41.647004,69
41.649000,69
41.650999,69
41.652999,69
41.654999,69
41.657001,69
41.659016,69
41.661002,69
41.663000,69
41.665001,68
41.667001,68
41.669011,68
41.671001,68
41.672999,68
41.675001,68
41.677000,68
41.679007,68
41.681001,68
41.683001,68
41.685001,68
41.687001,68
41.689004,68
41.691030,68
41.693001,68
41.695002,68
41.697003,68
41.699001,68
41.701014,68
41.703002,68
41.705001,68
41.707002,68
41.709003,68
41.711010,68
41.713003,68
41.715002,68
41.717003,68
41.719003,68
41.721006,68
41.723002,68
41.725003,68
41.727004,68
41.729004,68
41.731005,68
41.733003,68
41.735004,68
41.737003,68
41.739004,68
41.741004,68
41.743015,68
41.745003,68
41.747005,68
41.749004,68
41.751005,68
41.753009,68
41.755004,68
41.757004,68
41.759005,68
41.761004,68
41.763008,68
41.765005,68
41.767006,68
41.769006,68
41.771005,68
41.773006,68
41.775018,68
41.777006,68
41.779006,68
41.781006,68
41.782497,68
41.785013,68
41.787005,68
41.789006,68
41.791007,68
41.793006,68
41.795036,68
41.797007,68
41.799006,68
41.801007,68
41.803007,68
41.805009,68
41.807006,68
41.809009,68
41.811008,68
41.813008,68
41.815007,68
41.817019,68
41.819008,68
41.821007,68
41.823007,68
41.825009,68
41.827013,68
41.829008,68
41.831009,68
41.833009,68
41.834500,68
41.837013,68
41.839008,68
41.841010,68
41.843009,68
41.845008,68
41.847011,68
41.849024,68
41.851009,68
41.853008,68
41.855009,68
41.857010,68
41.859019,68
41.861009,68
41.863010,68
41.865010,68
41.867011,68
41.869016,68
41.871011,68
41.873011,68
41.875011,68
41.877009,68
41.879014,68
41.881010,68
41.883011,68
41.885011,68
41.887011,68
41.889011,68
41.891023,68
41.893012,68
41.895011,68
41.897012,68
41.899041,68
41.901019,68
41.902500,68
41.905012,68
41.907012,68
41.909012,68
41.911016,68
41.913011,68
41.915013,68
41.917011,68
41.919012,68
41.921013,68
41.923013,68
41.924494,68
41.927013,68
41.928497,68
41.931014,68
41.933025,68
41.935012,68
41.937012,68
41.938497,68
41.941013,68
41.943020,68
41.945013,68
41.947014,68
41.949013,68
41.951013,68
41.952498,68
41.955014,68
41.957014,68
41.959015,68
