timestamp,"amd_smi:::temp_current_sensor=1:device=1","amd_smi:::temp_current_sensor=2:device=1","amd_smi:::temp_current_sensor=7:device=1","amd_smi:::gfx_activity:device=1","amd_smi:::umc_activity:device=1","amd_smi:::power_current:device=1","amd_smi:::power_average:device=1","amd_smi:::process_cu_occupancy_proc=0:device=1"
11.965003,45,36,43,2,1,155,65535,0
12.069005,44,36,43,1,0,149,65535,0
12.173008,44,36,43,0,0,147,65535,0
12.277013,44,36,43,0,0,146,65535,0
12.381030,44,35,43,0,0,145,65535,0
12.485028,44,35,43,0,0,145,65535,0
12.589031,44,35,43,0,0,145,65535,0
12.693037,44,35,43,0,0,146,65535,0
12.797053,44,35,43,0,0,146,65535,0
12.901027,44,35,43,0,0,146,65535,0
13.005067,44,35,42,0,0,145,65535,0
13.109075,44,35,42,0,0,145,65535,0
13.213058,44,35,42,0,0,144,65535,0
13.317060,44,35,42,0,0,144,65535,0
13.421053,43,35,42,0,0,143,65535,0
13.525087,43,34,42,0,0,144,65535,0
13.629075,43,35,42,0,0,145,65535,0
13.733086,43,34,42,0,0,146,65535,0
13.837089,43,34,42,0,0,145,65535,0
13.941100,43,34,42,0,0,144,65535,0
14.045108,43,34,42,0,0,143,65535,0
14.149106,43,34,42,0,0,143,65535,0
14.253115,43,34,42,0,0,142,65535,0
14.357141,43,34,42,0,0,144,65535,0
14.461139,43,34,42,0,0,144,65535,0
14.565161,42,35,42,0,0,144,65535,0
14.669141,42,34,42,0,0,145,65535,0
14.773139,42,34,42,0,0,146,65535,0
14.877123,42,34,42,0,0,146,65535,0
14.981140,42,34,42,0,0,146,65535,0
15.085152,42,34,42,0,0,145,65535,0
15.189124,42,34,41,0,0,145,65535,0
15.293151,42,34,42,0,0,144,65535,0
15.397156,42,34,42,0,0,144,65535,0
15.501186,42,34,42,0,0,145,65535,0
15.605173,42,34,42,0,0,145,65535,0
15.709188,42,34,42,0,0,145,65535,0
15.813191,42,34,42,0,0,145,65535,0
15.917204,42,34,42,0,0,145,65535,0
16.021188,42,34,42,0,0,145,65535,0
16.125192,42,34,42,0,0,144,65535,0
16.229192,42,34,41,0,0,144,65535,0
16.333230,42,34,42,0,0,145,65535,0
16.437225,42,34,42,0,0,145,65535,0
16.541232,42,34,41,0,0,145,65535,0
16.645229,42,42,41,55,35,471,65535,29
16.749252,42,46,41,84,54,659,65535,29
16.853250,43,47,43,94,63,724,65535,29
16.957269,43,48,43,98,66,748,65535,29
17.061264,43,48,43,99,67,756,65535,29
17.165269,44,49,43,100,67,758,65535,29
17.269273,44,44,44,66,37,514,65535,0
17.373279,44,38,43,23,13,275,65535,0
17.477282,45,37,43,8,5,191,65535,0
17.581285,45,37,43,3,2,162,65535,0
17.685292,45,36,43,1,1,151,65535,0
17.789244,45,36,43,0,0,148,65535,0
17.893290,45,36,43,0,0,147,65535,0
17.997282,45,36,43,0,0,146,65535,0
18.101295,44,35,43,0,0,146,65535,0
18.205289,44,35,43,0,0,144,65535,0
18.309289,44,35,43,0,0,146,65535,0
18.413313,44,35,43,0,0,146,65535,0
18.517311,44,35,43,0,0,146,65535,0
18.621320,44,35,43,0,0,146,65535,0
18.725320,44,35,42,0,0,146,65535,0
18.829345,43,35,43,0,0,147,65535,0
18.933332,43,35,43,0,0,146,65535,0
19.037334,43,35,43,0,0,146,65535,0
19.141354,43,34,42,0,0,146,65535,0
19.245370,43,35,42,0,0,145,65535,0
19.349353,43,35,43,0,0,145,65535,0
19.453378,43,34,42,0,0,146,65535,0
19.557373,43,35,42,0,0,145,65535,0
19.661306,43,34,42,0,0,145,65535,0
19.765360,43,35,42,0,0,145,65535,0
19.869378,43,35,42,0,0,145,65535,0
19.973404,42,34,42,0,0,146,65535,0
20.077406,42,34,42,0,0,146,65535,0
20.181401,42,34,42,0,0,145,65535,0
20.285419,42,34,42,0,0,145,65535,0
20.389407,42,34,42,0,0,146,65535,0
20.493403,42,34,42,0,0,145,65535,0
20.597419,42,34,42,0,0,145,65535,0
20.701422,42,34,42,0,0,146,65535,0
20.805437,42,34,42,0,0,146,65535,0
20.909444,42,34,42,0,0,146,65535,0
21.013448,42,35,42,0,0,146,65535,0
21.117454,42,34,42,0,0,145,65535,0
21.221430,42,34,42,0,0,144,65535,0
21.325375,42,34,42,0,0,143,65535,0
21.429450,42,34,42,0,0,144,65535,0
21.533399,42,34,42,0,0,144,65535,0
21.637462,42,34,42,0,0,145,65535,0
21.741429,42,34,42,0,0,146,65535,0
21.845480,42,34,42,0,0,146,65535,0
21.949501,42,34,42,0,0,146,65535,0
22.053484,42,34,42,0,0,145,65535,0
22.157505,42,34,42,0,0,146,65535,0
22.385546,42,34,42,1,0,156,65535,0
